Text,Completion
"북미 수교나 종전선언 가능성은 실제로 존재한다",-1
"북한은 자신들의 핵을 당장 포기하지는 않겠지만 동결 가능성은 있다",-1
"미국은 북한의 전략적 가치를 재평가하고 있다",-1
"북한은 스스로 중국의 영향에서 벗어나고자 한다",-2
"북한과의 관계 개선은 미국의 중국 견제 전략과 연결된다",-1
"남북 관계도 북미 관계 개선에 따라 전환이 필요하다",-1
"북한은 미국과의 관계 개선을 통해 경제 개발을 꾀하려 한다",-1
"한국은 미국과 중국 사이에서 고도의 외교력이 요구된다",-1
"남북 관계 개선은 핵이 있어도 정치적 비적대화가 가능하다는 논리에 기반한다",-1
"미국은 전략적으로 분단보다 북한 활용을 선호할 수 있다",-1
"북한과의 관계를 무조건 배척하는 것은 현실을 무시한 것이다",-1
"중국과의 갈등보다 외교적 균형감각이 더 중요하다",-1
"한국은 고래들 사이에서 주체적으로 살아남을 외교 역량이 필요하다",-1
"미국의 압박에도 한국은 얻을 이익을 분명히 요구해야 한다",-1
"국제관계는 흑백이 아닌 밀고 당기는 전략 게임이다",-1
"북미관계의 변화는 한반도 전체의 판도를 바꿀 수 있다",-1
"한국도 북미관계 개선에 맞춰 전략적 결정을 내려야 한다",-1
"민원 사주 민원 사주 뭐 청부 민원 이렇게 나오지만 내용을 보면 진짜 기가 막히거든요",-1
"이건 빼박 청부 민원이고요",-2
"검사 출신 한동 캠프에 가겠구나 혼자 그렇게 추측을 했어요",-1
"방통위원장 이진숙은 방송 자유와 독립을 지켜야 할 자리에 자격이 없어요",-2
"이진숙이 언론 통제를 위한 도구로 이용되고 있어요",-2
"기자들 앞에서 언론 선배랍시고 훈계하는 모습은 가관이었습니다",-1
"징글징글합니다 이진숙은",-2
"이진숙은 정상적인 법적 절차를 무시하고 개인 사익을 추구하고 있어요",-2
"자기를 비판하는 사람들을 고소고발로 위협하고 있어요",-2
"법원 소송비 삭감한 걸 가지고 국회에 책임을 물으려 하는 건 어불성설이죠",-1
"기회주의자들은 자리를 받으면 그에 부응하려고 다 최선을 다해요",-2
"국가 인권위 상임위원이 내란 주동자 인권을 보호하자는 안건을 밀어붙였어요",-2
"인권위가 약자 인권은 안 지키고 권력자 인권만 지키겠다는 거잖아요",-2
"진실화해위원장이 5·18 북한군 개입설을 부정하지도 않아요",-2
"박선영 위원장은 역사적 진실을 외면하고 있어요",-2
"윤석열 정권은 역사 부정 세력과 손잡고 있어요",-2
"윤석열이 인권위, 방통위, 진화위까지 민주주의 상징기관을 장악했어요",-2
"30년을 민주주의에서 쌓아올린 제도를 후퇴시키고 있어요",-2
"윤석열은 DJ가 만든 제도들을 무너뜨리고 있어요",-2
"기회주의자들이 지금 이 정권에서 자리를 차지하고 있어요",-2
"사주 봐서 공직 임명을 좌우하는 건 퇴행적이고 미신적인 행태예요",-2
"윤석열은 김건희의 입김에 따라 인사를 결정하고 있어요",-2
"김건희가 실질적인 권력자라는 말이 농담이 아닙니다",-2
"윤석열 김건희 부부는 유유상종입니다",-2
"김건희의 불출석 사유서에 진단서조차 없었어요",-1
"필체까지 분석해서 김건희 논문 사인을 추적하고 있어요",-1
"이 정권은 상식을 무너뜨리고 민주주의를 파괴하고 있습니다",-2
"윤석열 김건희 같은 사람도 활개 치고 다니는데 우리 남편은 다 무죄인데도 구속돼 있다",-2
"관저에서 7박 8일이나 버틴 김건희는 국유재산을 무단 반출했다는 의혹까지 있다",-2
"500만원짜리 캣타워도 몰래 가져간 것은 횡령에 절도까지 해당한다",-2
"이 정부는 범죄인을 보호하고 정의로운 사람을 가두는 체제다",-2
"김건희가 국정농단을 하면서도 아무런 처벌을 받지 않는 것은 부당하다",-2
"불법 사채에 시달리는 국민들이 늘고 있는데 정부는 방치하고 있다",-1
"은행들은 금리 인하 요구를 무시하고 서민 등골을 빼먹고 있다",-1
"미국이 우리를 경제적 볼모로 잡고 있지만 정부는 거기에 굴복하고 있다",-2
"트럼프는 한국을 글로벌 호구로 본다",-2
"한덕수 총리와 최상목 부총리는 미국에 모든 걸 갖다 바치고 있다",-2
"지금은 아무것도 하지 말아야 할 시점인데 정부는 오히려 적극적으로 협상에 나서고 있다",-1
"정부는 국익이 아닌 정권 유지를 위한 협상만 하고 있다",-2
"전 세계가 미국 관세 정책에 반발하고 있는데 한국만 순응하고 있다",-2
"이 정부는 자국 기업도, 국민도 보호하지 않는다",-2
"관세에 굴복하면 우리는 끝장이다",-1
"미국이 시간에 쫓기는데도 한국 정부는 스스로 굴종하고 있다",-2
"트럼프가 강요하는 원스톱 쇼핑 협상은 한국에 불리하다",-2
"우리는 미국에 다 퍼주고도 얻는 것이 없다",-2
"경제를 살린다는 명분으로 자존심을 팔고 있다",-1
"정부는 국익보다 트럼프 눈치 보기에 급급하다",-2
"정부는 미국의 경제 침략에 자발적으로 동조하고 있다",-2
"이 정부는 외교도, 경제도, 안보도 모두 실패하고 있다",-2
"금리 인하 요구를 수용하지 않는 은행에 정부는 아무런 제재도 하지 않는다",-1
"서민의 고통은 외면하고 대기업과 은행만 배불리는 구조다",-1
"윤석열 정권은 경제위기를 만들어놓고 책임지지 않는다",-2
"국민의 세금이 권력자들의 향락에 쓰이고 있다",-2
"국민은 가난으로 죽어가고, 권력자는 호화생활을 누리고 있다",-2
"방송 장악, 언론 탄압, 그리고 경제 실패까지 모든 게 무너지고 있다",-2
"이 정부 아래선 정의도, 상식도, 희망도 없다",-2
"모든 문제의 근원은 윤석열 정권이다",-2
"윤석열 자체가 전시입니다. 재앙이죠. 윤석열의 IMF입니다. 재난 급이에요.",-2
"윤석열이 3년간 나라 살림을 정말 파탄내고 튀었다.",-2
"경제는 이들 손에서 사망했다.",-2
"최상목이랑 한덕수는 할 일은 하나도 안 하고 안 할 일은 다 하고",-2
"역사에서 가장 나쁜 자들이야. 가장 무능하고, 가장 매국적이고, 가장 파국적이야.",-2
"그게 친일 외교의 결과물이냐 뭐야 이거는",-2
"결국 친일 외교의 결과가 일본으로부터의 뒤통수다.",-2
"일본이 결국에는 뭡니까? 우리나라가 지금 국채 지수 편입이 가장 절실한 이때 우리를 뒤통수 쳤다.",-2
"이게 친일 외교의 실체고 윤석열 외교의 대실패입니다.",-2
"윤석열 김건희 앞에서는 한없이 앞잡이 노릇을 하더니 야권 진보 인사들만 괴롭힌다.",-2
"내란 우두머리 윤석열은 석방하고 무죄 송영길은 구속시키냐?",-2
"송영길만 생각하면 나 진짜 너무 힘들어.",-1
"트럼프가 글로벌에서 최고의 호구로 한덕수를 본 거다.",-2
"호구 잡힌 거예요. 마음에 들었다는 겁니다.",-2
"트럼프는 매드맨 전략인데 채권으로 흔드니까 무너진다.",-1
"우리 경제 살리겠다고 하면서 실상은 다 망쳐놨다.",-2
"경제는 이들 손에서 사망했다. 자기 주머니만 불렸다.",-2
"우리 주권자들이 이번에는 안 당할 겁니다.",-1
"채무는 늘고 곡간은 텅텅 비고, 경기 살리기도 실패했다.",-2
"105조 적자 평시에 낸 건 윤석열이 처음이다.",-2
"국가 채무 역대 최대치, 건전 재정 거짓말.",-2
"내란과 개엄의 여파가 국채 지수 편입까지 발목을 잡았다.",-2
"세계 국채지수 편입 미뤄진 거 일본 탓이 아니다. 윤석열 내란 탓이다.",-2
"친일 외교 하더니 일본한테 뒤통수 맞았다.",-2
"경제 폭망으로 생계형 범죄 두 배 증가했다.",-1
"서민과 중산층의 삶이 무너지고 있다.",-1
"정부는 아무것도 하지 말고 물러나야 한다.",-2
"홍길동은행 같은 시민 지원이 정부보다 더 잘하고 있다.",-1
"사람을 살리는 게 진짜 경제 살리는 일이다.",-1
"이번 대선은 내란 세력과 민주 세력 간의 대결입니다",-2
"광화문에서 선거 운동을 시작하는 건 내란 종식의 상징적 의미입니다",-2
"윤석열 정부는 내란 공범들을 요직에 앉히고 있습니다",-2
"김문수와 한덕수는 윤석열 정부의 내란 공범들입니다",-2
"광화문은 불법 계엄으로 촉발된 민중항쟁의 출발점입니다",-2
"민주당은 과거의 거점 중심 선거에서 테마 중심 선거로 전략을 바꾸고 있습니다",-1
"이재명 후보는 경제 대통령을 테마로 선거를 치르고 있습니다",-1
"이번 대선은 정권 교체가 반드시 필요합니다",-2
"김문수, 한덕수 모두 국힘당의 내란 공범입니다",-2
"국힘당은 코미디를 넘어서 사기극을 벌이고 있습니다",-2
"국힘당의 단일화 쇼는 국민을 우롱하는 막장 정치입니다",-2
"김문수는 자기 자신으로 단일화를 한다는 뜻이었습니다",-1
"국힘당 지도부는 바지사장 세우고 실권을 넘기려는 음모를 꾸미고 있습니다",-2
"국힘당은 홍준표, 한동훈을 막기 위해 김문수를 내세웠습니다",-1
"한덕수는 무임승차하려고 나온 것에 불과합니다",-1
"권영세는 사실상 강제 후보 교체를 계획하고 있습니다",-2
"국힘당 지도부는 김문수를 부정하면서 한덕수를 밀고 있습니다",-2
"김문수는 후보 지위 확인 소송으로 반격에 나섰습니다",-1
"김문수가 이기면 권영세를 날리고 도장을 확보할 수 있습니다",-1
"윤석열도 과거 이준석을 쫓아낸 전력이 있습니다",-1
"김문수는 후보 등록만 하면 200억 선거 보조금을 받을 수 있습니다",-1
"한덕수가 무소속으로 나올 경우 국힘당은 지지조차 못합니다",-1
"국힘당이 단일화에 실패하면 후보 자체가 사라지는 초유의 사태가 벌어집니다",-2
"단일화는 대선 때문이 아니라 대선 이후 권력 유지를 위한 수단입니다",-2
"친윤 세력은 권력을 잃지 않기 위해 한덕수를 내세우고 있습니다",-2
"국힘당은 선거 이길 생각보다 권력 지키기에만 집중하고 있습니다",-2
"국힘당 지도부는 당원들의 뜻을 정면으로 배신하고 있습니다",-2
"민주당 당원들은 수박들의 쿠데타를 경선으로 막아냈습니다",-1
"국힘당 당원들은 자기들이 뽑은 후보조차 지키지 못합니다",-1
"김상훈 의원의 탈당은 국힘당 내의 분열을 보여줍니다",-1
"김상훈은 민주당 입당을 통해 재선을 노리고 있습니다",-1
"김상훈은 이재명 후보에게 도움되는 말을 드리고 싶다고 했습니다",-1
"민주당에는 국힘당에서 들어오려는 의원들의 러브콜이 많습니다",-1
"국힘당이 내전 상태로 빠져들고 있습니다",-1
"한덕수는 정당법상 무소속으로는 국힘당 지원을 못 받습니다",-1
"국힘당은 막판에 신당 창당 시나리오까지 검토하고 있습니다",-2
"윤석열 정부는 내란 쿠데타 프레임에서 벗어나지 못하고 있습니다",-2
"이재명 후보는 내란 종식의 프레임으로 선거를 시작하고 있습니다",-2
"윤석열이 포토라인에 서는 것은 상징적인 정치적 심판의 순간입니다",-2
"광장 연대는 이재명을 야권 단일 후보로 지지합니다",-1
"김재연 후보의 불출마는 진보 단일화의 신호입니다",-1
"민주노총은 정의당과의 협약으로 좌파 진영 분열을 자초하고 있습니다",-1
"국힘당은 시민을 중심으로 한 정치와 거리가 멉니다",-1
"진보 정치는 국힘당이 없어져야 확장될 수 있습니다",-2
"조희대 특검법은 대선 이후 추진될 예정입니다",-1
"법원 내부에서도 조희대에 대한 비판이 커지고 있습니다",-1
"법관회의는 조희대 사퇴를 권고할 수 있습니다",-1
"민주당은 특검보다는 법원의 자정 작용을 기다리고 있습니다",-1
"김앤장은 전관예우의 상징이자 사법농단의 배후로 지목되고 있습니다",-2
"민주당은 대법관 숫자를 100명으로 늘리는 법안을 발의했습니다",-1
"반윤 연대가 국힘당 내부에서 더 먼저 형성되고 있습니다",-1
"이번 대선은 이재명 후보의 경호가 가장 중요한 과제입니다",-1
"엄청난 이재명 죽이기가 2년 반 동안 거의 3년 동안 지속됐죠.",-2
"검찰의 쿠데타도 국민이 제압을 했고, 윤석열의 내란 쿠데타도 국민이 제압을 했고요.",-2
"사법 쿠데타도 국민이 제압을 했습니다.",-2
"대법원이 국힘당의 선대본부장 역할을 하면서 이재명 끌어들이기에 거의 올인을 하는 걸 보면서 여러분들은 계속 공포심에 시달렸던 거예요.",-2
"모든 법률가들이 상식이 없는 짓을 지금 대법원이 한다고 하니까 대법원의 마지막 판결은 불과학적이거든. 뒤집을 수가 없어.",-2
"의석이 깡패다. 막을 수 있다. 다 막을 수 있다.",-1
"재판을 왜 받냐? 재판 연기 안 해주면 날리면 된다.",-2
"판사들이 탄핵당하면 어디로 가죠? 국회 법사위에 출석을 해 갖고 탄핵 청문회를 해요.",-1
"개개인이 고귀한 존재라고 생각해요. 탄핵이 먹혀드는 겁니다.",-2
"고법은 똥치워야 되는 입장인 거야.",-2
"민주당이 탄핵 통과시키면 어디로 가요? 헌재 끌려가 갖고 앉아 있는 거예요.",-2
"헌재랑 대법원은 동급이다라고 생각해.",-1
"조희대 대법원장이 헌재 가서 선고를 기다리게 되면 개망신이죠.",-2
"열 명의 재판관 다 사퇴시켜야 돼요.",-2
"조희대 하나만 잡습니까? 열 명 재판관 저런 새끼들을 믿고 무슨 대법원 판단을 받습니까?",-2
"정치 테러를 한 거예요. 죽이려 그랬잖아.",-2
"정치 테러를 가했으면 끝까지 그 테러자들, 테러분자들을 저는 꼭 책임을 물어야 된다고 생각해요.",-2
"특검과 특별 재판부를 설치해 갖고 대법관들 다 날려야 됩니다.",-2
"대법원장은 정치적 신념에 사법부 전체가 볼모로 동원되면 안 된다.",-2
"대법원장이 반 이재명 정치 투쟁의 선봉장이 되었다.",-2
"조희대는 물러나고 서울 고등법원은 공판기를 변경해야 한다.",-2
"대법원장이 정치적 신념에 사법부 전체가 볼모로 동원되어서는 안 된다.",-2
"전국 법관 회의에서 지금 대법관과 대법원장 사퇴 요구를 하면 안 받아줄 수 없겠죠.",-2
"특검 제목은 사법부 대선 개입 의혹 특검, 특검으로 불법 사항을 드러낸 후 나머지 아홉 명을 탄핵하자, 대법원은 존중받을 권리를 상실했다.",-2
"국민들이 대법관, 대법원장 같은 권력의 최정점에 있는 자들을 감시하고 명령할 수 있는 거예요.",-2
"이제는 판사 탄핵을 자유롭게 해야 된다.",-2
"모든 기득권 카르텔이 이재명 하나 죽이려고 다 동원됐어요.",-2
"사법 시스템, 검찰 시스템으로 바꿔 놔야 돼요.",-2
"이제는 검찰 개혁이 끝이 아니라는 걸 다시 느꼈죠.",-1
"법의 해석을 독점할 권리를 누가 대법원장과 대법관들에게 줬습니까?",-2
"대법원은 이제 정치를 한다고 선언했기 때문에 물러나야 된다.",-2
"잘못된 판결 혼쭐 내고 책임 묻고 해야 된다.",-1
"판사 탄핵은 우리가 선을 넘은 게 아니다.",-2
"사법부가 정치에 개입해서 이재명 후보를 죽이려고 하니까 다음이 없는 거야.",-2
"사법부를 헌재 아래로 내려야 된다.",-2
"권력을 분산시키면 분산시킬수록 좋다.",-1
"민주당 오늘 법사위에서 김건희 최상병 특검 다 통과시켰습니다.",-1
"대선은 내란 심판, 김건희 윤석열 심판의 장이 돼야 한다.",-2
"민주당 고마워. 조희대 덕에 지지층 결집했어.",-1
"공격을 당한 적이 없으니 사법부는 공포심에 휩싸였다.",-1
"만약에 병이 사법부로 옮겨간 거예요.",-1
"이재명 대통령에게 충성하기로 결심한다.",-2
"조희대를 날리고 대법원장 바꾸고 대법관 숫자 늘리자.",-2
"항소심 재판부가 재판 연기한 진짜 이유는 민심과 개망신 때문.",-2
"국힘당은 오늘로서 대선을 포기하고 당권 싸움에 전면 돌입했다.",-1
"대법원장이 사법 쿠데타를 주도한 겁니다.",-2
"소부 절차를 무시한 조희대의 행동은 헌법 위반입니다.",-2
"대선 개입한 사법부는 탄핵해야 합니다.",-2
"이재명을 지켜야한다.",-1
"대법이 대선에 개입한 거잖아. 명백한 누가 봐도 그렇죠.",-2
"헌재에서는 윤석열을 날리고 사법부에서는 이재명을 날린다.",-2
"결국은 정치권에서 도저히 검찰을 동원하고 정치권을 동안해 봤자 이재명을 날릴 수가 없으니까 마지막으로 사법부가 이재명을 날리는 그런 현상이에요.",-2
"지금 사실상 대법이 대선에 개입한 거잖아.",-2
"사법부가 이재명을 죽이려는 작전을 쓰고 있는 것이다.",-2
"2심 재판 연기 신청을 안 받아들이면 그건 선거 개입이고 명백한 탄핵 사유이다.",-2
"재판 연기를 받아들이지 않으면 탄핵, 이게 이렇게 가야 되는 거야.",-2
"왜 우리가 2심 재판의 유죄까지 받고 대선을 치르냐.",-2
"2심 재판에서 유죄가 나오면 선거에 악영향이 간다.",-1
"우리는 재판을 못 하게 만들어야 한다. 이게 가장 현명한 거다.",-2
"이재명 후보가 유죄인지 무죄인지 따지지 않고 대선을 치러야 한다.",-2
"날짜 계산 자체가 조희대가 만들어놓은 함정이다.",-2
"우리가 왜 고법, 대법에게 운명을 맡기냐고요?",-2
"재판 연기 신청 안 받아주면 바로 재판부 탄핵해라.",-2
"지금 대한민국의 기득권 엘리트들이 모든 걸 걸고 이재명을 죽이려고 하고 있어요.",-2
"우리 진보진영의 날짜 계산하는 법률가들은 다 속고 있다.",-1
"2심 재판을 못 하게 만들자. 유죄 받게 하지 말자.",-2
"범죄자 낙인을 찍지 못하게 하는 게 이번 선거에서 가장 중요하다.",-2
"이재명은 범죄자가 아닌 상태에서 대선을 치러야 한다.",-2
"공직선거법 250조 1항을 없애 버리면 된다.",-2
"윤석열 같은 자는 내란죄로 평생 썩게 하면 되고 공직선거법은 필요 없다.",-2
"국무위원 네 명만 더 탄핵하면 된다. 그러면 거부권을 막을 수 있다.",-2
"우리가 너무 안일하게 생각하고 있다.",-1
"2심 재판을 기다리는 건 희망 고문이다.",-1
"왜 우리가 범죄자 프레임을 지고 대선을 치르냐.",-2
"대선에서 이재명을 죽이면 우리 진영은 끝이다.",-2
"이재명은 후보 자격이 없는 사람이 아니다. 범죄자 낙인을 피해야 한다.",-2
"조희대만 날리면 된다. 굳이 열 명 다 날릴 필요 없다.",-2
"조희대를 탄핵하면 이흥구가 권한대행이 된다. 이흥구는 괜찮다.",-1
"사법부가 선거에 개입한 것은 특정 정당에게 유리하게 하기 위함이다.",-2
"우리가 사법부의 시간에 맞출 필요가 없다. 지금은 주권자의 시간이다.",-2
"우리의 미래를 왜 사법부에 맡기냐?",-2
"민주당이 5월 15일 재판 연기 신청 안 받아들이면 탄핵해라.",-2
"재판부가 불순한 의도로 보이면 탄핵이 명분이다.",-2
"날짜 계산은 함정이다. 7일, 20일 계산은 의미 없다.",-2
"재판을 못 하게 하면 7일, 20일 아무 의미 없다.",-2
"민주당은 지금 다 준비하고 있다.",-1
"우리의 주권은 우리가 지켜야 한다.",-1
"사법부가 대선을 조작하려 한다면 그건 반드시 막아야 한다.",-2
"재판 연기 신청은 누구나 할 수 있다. 탄핵은 민주당 단독으로도 가능하다.",-1
"2심 재판부가 선거 기간에 재판을 연 건 상식 밖이다.",-2
"조희대가 또 재판부 임명하면 또 탄핵하면 된다.",-2
"2심 재판 중지시키는 게 유일한 해답이다.",-2
"촛불 시민들이 서초동에 모여야 한다. 100만 명이 고법을 압박해야 한다.",-2
"서초 대로를 마비시켜야 한다. 사법부를 떨게 해야 한다.",-2
"민주당은 사법부 마비 프레임을 피하면서 전략적으로 탄핵을 해야 한다.",-2
"법관 10명 탄핵은 무리다. 조희대 하나면 된다.",-1
"대법원 판결도 헌법 소원으로 가야 한다. 헌재 아래 대법원을 두자.",-2
"사법부의 신뢰는 이미 무너졌다. 이제는 개혁이다.",-2
"정치권이 할 일은 끝났다. 이제 시민들이 행동할 차례다.",-1
"촛불 들고 서초동으로 나가야 한다. 시민의 시간이 왔다.",-2
"이재명만큼은 막자, 이게 사법 카르텔의 본심이야",-2
"헌재에서는 윤석열을 날리고 사법부에서는 이재명을 날리는 구도다",-2
"사법부가 선거에 개입하고 있다",-2
"2심 재판을 연기해 달라는 게 합리적이다",-1
"재판 연기 안 받아들이면 탄핵 사유가 된다",-2
"2심 재판부가 선거 직전에 날짜를 잡은 건 정치적 의도가 있다",-2
"이재명 후보가 대선운동 중인데 재판은 부당하다",-2
"정상적인 재판부라면 대선 전 재판 안 잡는다",-1
"사법부가 중립을 지키지 않고 있다",-2
"조희대만 날려도 된다, 굳이 대법관 전체를 탄핵할 필요 없다",-2
"이재명을 범죄자 만들기 위해 전방위적인 작전을 벌이고 있다",-2
"날짜 계산하는 것 자체가 함정이다",-1
"사법부가 선거에 영향 끼치려고 작정했다",-2
"2심 재판을 중지시켜야 한다",-2
"2심 유죄가 나오면 선거에 치명적인 영향을 줄 수 있다",-1
"재판이 열리지 않게 해야 한다",-2
"이심 재판을 기다리는 것 자체가 나이브하다",-1
"이재명은 억울한 누명을 쓰고 있다",-2
"대선 기간 중 재판 강행은 선거 개입이다",-2
"탄핵은 헌재도 쉽게 기각하지 못한다",-1
"주권자의 시간을 사법부가 침해하고 있다",-2
"이재명 후보에게 공직선거법을 적용하는 자체가 정치적이다",-2
"공직선거법 250조 1항을 삭제하면 된다",-1
"윤석열은 내란죄로 평생 썩게 하면 된다",-2
"국무위원 네 명만 탄핵하면 국무회의 거부권이 막힌다",-1
"민주당은 다 준비하고 있다",-1
"2심 재판을 연기 신청하고, 거부당하면 탄핵하면 된다",-1
"2심 재판을 막으면 대선 승산이 확실해진다",-2
"재판 안 열면 대법까지 안 간다",-2
"재판 자체가 이재명을 범죄자로 만들려는 프레임이다",-2
"날짜 계산은 조희대가 파놓은 늪이다",-1
"2심 판사 탄핵하고 조희대도 날려야 한다",-2
"민주당이 마음만 먹으면 이틀 안에 다 탄핵 가능하다",-1
"사법부가 조작된 공소장만 보고 유죄 판결 내렸다",-2
"이재명 후보가 재판정에 서면 표가 날아간다",-1
"김문수는 바지 사장이다",-1
"한덕수를 대통령 후보로 만들기 위한 시나리오다",-1
"국힘당 전당대회는 한동훈 제거가 목표였다",-1
"한덕수는 관용차 없이 대선 못 치른다",-1
"한덕수는 무소속으로는 절대 안 나온다",-1
"김문수는 친윤 세력의 도구였다",-1
"이재명 후보가 범죄자 프레임 쓰고 대선 치르면 안 된다",-2
"조희대 탄핵하면 이흥구가 권한대행이 된다",-1
"이흥구는 사법 개입을 반대한 반대 의견을 냈다",-1
"재판 열지 않으면 상고 이유서도 필요 없다",-1
"2심 재판 결과를 기다릴 이유가 없다",-1
"재판 열리지 않으면 유죄 판결도 없다",-2
"이재명은 범죄자 낙인 없이 대선을 치러야 한다",-2
"민주당은 이 모든 것을 대비하고 있다",-1
"김문수라는 바지 사장을 내세운 거야",-2
"이재명을 제거하면 무혈 입성이다라는 시나리오였던 거죠",-2
"이재명 제거 프로젝트가 대법원 조희대를 통해 실행되고 있어요",-2
"친윤 세력들은 윤석열 시즌2를 이어가기 위해 한덕수를 밀고 있어요",-2
"국힘당은 처음부터 김문수를 이용해 한덕수를 만들려던 거야",-2
"홍준표와 한동훈을 제거하고 김문수를 밀은 것은 시나리오였다",-2
"김문수가 권력을 잡으니 친윤 세력이 당황하기 시작한 거야",-1
"국힘당은 대선 후보에게 당무 우선권을 주지 않으려 하고 있어요",-1
"김문수는 바지 사장이었고, 이 사실을 뒤늦게 깨달았죠",-2
"친윤 세력은 김문수가 시키는 대로 안 하니 열받고 있는 거야",-1
"김문수는 진짜 대통령 후보처럼 행동하기 시작했어요",-1
"지금 국힘당의 경선은 사실상 조작된 시나리오였던 거죠",-2
"김문수 캠프에 있던 사람들까지도 단일화를 요구하는 상황이에요",-1
"김문수는 자기 캠프 사람들에게조차 배신감을 느꼈을 겁니다",-1
"권영세와 권성동이 당무권을 막으려는 것도 계획된 시나리오죠",-2
"김문수는 단일화 조건을 제시하며 주도권을 잡으려 하고 있어요",-1
"국힘당 지도부는 김문수를 인정하지 않으려 하고 있어요",-1
"김문수는 결국 기득권 압박에 굴복할 수밖에 없을 거예요",-1
"국힘당은 김문수를 날릴 방법을 논의 중이에요",-1
"김문수는 결국 백기투항하게 될 가능성이 높아요",-1
"김문수는 친윤 세력에게 사기를 당했다는 말이 나와요",-1
"친윤은 김문수를 밀었지만 이제는 제거하려 하고 있어요",-1
"김문수는 단일화 룰마저 자신이 정하려 하고 있어요",-1
"국힘당은 대선 후보 등록 전이라 당무권을 안 주겠다는 거예요",-1
"김문수를 쳐내는 게 친윤의 현재 목표예요",-1
"민주당은 이재명 후보 등록 후 재판 연기 신청을 했어요",-1
"재판 연기 거부시 탄핵까지 준비 중인 게 민주당 전략이에요",-1
"입법부의 힘은 결국 사법부보다 강하다는 걸 보여줄 겁니다",-1
"민주당이 대법원에 전면전을 선포한 거예요",-2
"대통령도 탄핵 가능한 입법부가 대법원장 탄핵 못할 이유 없어요",-1
"김문수는 처음부터 계획된 인물일 뿐이었어요",-2
"한덕수는 이미 국힘당 내정된 대선 후보라는 거죠",-2
"한덕수와 이낙연의 만남은 반이재명 연대의 빌드업이에요",-2
"전광훈과 연결된 김문수로는 반이재명 연대가 안 되니까요",-2
"한동훈 제거는 친윤 계획 중 유일하게 성공한 사례예요",-2
"김문수가 당무권을 주장하자 국힘당이 급히 비대위를 열었어요",-1
"김문수는 자신이 진짜 후보라고 믿고 버티는 중이에요",-1
"친윤은 김문수가 조용히 빠지기를 바랬던 거죠",-1
"김문수는 바지 사장이었고, 그 사실을 이제 알게 된 거예요",-2
"권력을 쥐면 사람 생각이 달라진다는 게 김문수 사례예요",-1
"한덕수는 윤석열에게 복종하는 인물이기 때문에 밀고 있는 거죠",-2
"이재명 제거를 위한 사법 카르텔이 작동 중인 겁니다",-2
"국힘당 지도부는 김문수의 존재 자체를 불편해해요",-1
"국힘당은 대선보다도 당권을 지키는 게 더 중요한 집단이에요",-1
"김문수가 계속 버티면 국힘당 전략은 틀어질 수밖에 없어요",-1
"이낙연과 한덕수의 만남은 명백한 반명 연대 조짐이에요",-2
"김문수를 이용한 정치극이 마무리되고 있어요",-2
"이재명 후보는 경호만 잘 받으면 된다",-1
"입법부의 힘을 통해 사법부의 꼼수를 무력화할 수 있어요",-1
"민주당은 헌법까지 바꿀 수 있는 입법 권한을 갖고 있어요",-1
"검찰은 믿을 놈들이 아닙니다. 기대하지도 마세요.",-2
"김건희는 특검으로 조져야 됩니다. 여러분들 동의하시죠?",-2
"검찰은 이미 끝났습니다. 검찰은 수사권을 주면 안 돼요.",-2
"김건희 사건을 고검에서 재수사한다는 건 불순한 의도입니다.",-2
"김건희만 기소하면 특검이 들어오지 못하게 만들겠다는 의도죠.",-2
"검찰은 자기 보호를 위해 스스로 기소하려는 척을 하는 겁니다.",-2
"내란 사건은 사실상 멈춰 있고 박세현은 수사하는 척만 합니다.",-2
"김건희가 집행유예로 나올 수 있도록 검찰이 시나리오 짠 거예요.",-2
"윤석열과 통일교의 관계, 이건 진짜로 제대로 수사하면 큰일 납니다.",-2
"통일교와 김건희의 자금 흐름 조사하면 엄청나게 나올 겁니다.",-2
"통일교는 종교를 빌미로 자금 세탁하는 조직입니다.",-2
"건진법사에게 건네진 관봉은 대통령 특수활동비일 가능성이 큽니다.",-2
"김건희가 대통령 된 뒤 건진법사에게 기도비로 돈을 줬다는 정황입니다.",-2
"문재인 대통령 사위를 뇌물로 기소한 건 검찰의 억지입니다.",-2
"사위 월급을 뇌물이라고 기소하는 건 완전히 코미디입니다.",-2
"문재인 대통령은 털어도 먼지 안 나오는 사람입니다.",-2
"검찰이 김건희와 최은순 수사는 안 하고, 문재인만 수사합니다.",-2
"검찰의 모든 기준은 조국입니다. 이것이야말로 정권의 칼춤입니다.",-2
"국힘당 막장 토론은 진짜 웃겼습니다. 한동훈은 깐족 그 자체였습니다.",-1
"한동훈은 정치 경험 없이 깐족으로 토론에 대응했습니다.",-1
"한동훈의 네거티브는 정치적으로 실패한 전략입니다.",-1
"국힘당은 2조 심판론 실패했는데 또 반이재명 텐트입니다.",-2
"반이재명 텐트는 내란 연대일 뿐입니다.",-2
"국민의힘은 내란 옹호 정당입니다. 이건 명백합니다.",-2
"국힘당은 22대 총선에서 2조 심판론으로 박살 났습니다.",-2
"정치는 희망과 비전을 줘야지, 탄압으로는 못 이깁니다.",-1
"이재명은 계엄을 막았을 뿐인데 반이재명 프레임은 말이 안 됩니다.",-1
