Text,Completion
민주당은 무조건 퍼뜨리고 선동하고 거짓을 말한다,2
최전선에서 싸우는 윤석열 대통령을 위해 우리도 싸워야 한다,2
좌파방송은 전투력 떨어질까봐 안 불러준다,2
민주당 추천 후보는 좌파 성향이 너무 강하다,2
정계선 후보 남편이 소추단 단장 법무법인에 있다 → 이해충돌,2
"박지원은 업무론의 대가다, 김어준과 함께 음모 퍼뜨려",2
"박지원은 자가발전 음모론자, 정체성 의심스럽다",2
국정원장 지내놓고 방송 나와서 국가 기밀 떠벌렸다,2
좌파 선전선동이 뿌리가 깊다,2
민주당은 김정은과 잘 보이려고 공무원 월북 몰아갔다,2
권한대행 탄핵은 국가에 대한 반역이다,2
이재명은 나라보다 자신의 영달만 추구한다,2
"민주당은 28명이나 탄핵했고, 남발은 내란이다",2
검사·감사원장·방통위원장까지 무차별 탄핵… 국기문란,2
민주당은 탄핵 중독증에 빠진 내란 정당이다,2
지금 싸움은 좌파 우파의 제2의 건국 전쟁이다,2
탄핵 찬성 집회에 친중 세력이 있다,2
중국 간첩이 각 나라에 영향을 미쳤고 우리나라도 예외 아니다,2
중국 공산당은 빅브라더처럼 데이터를 무차별 수집하고 있다,2
중국인들의 국내 부동산 매입이 급증… 왕서방 집에 살아야 할 판,2
윤 대통령의 비상계엄은 계엄이 아닌 계몽이다,2
윤 대통령은 반중 노선으로 미국과 생각이 같다,2
이재명과 민주당은 대북제재 위반으로 국제 재판에 제소해야 한다,2
지금 사태는 친중 세력의 탄핵 공작이다,2
민주당의 가짜 뉴스와 선전선동에 더 이상 당하지 않는다,2
마은혁 판사는 과거 사회주의 지하조직 멤버였다,2
민주당이 임명하지 않으면 탄핵하겠다고 협박한다,2
한동훈 따라다니는 똘마니들은 윤 대통령 탄핵해야 한동훈이 복귀한다는 생각을 한다,2
헌재가 여론에 휘둘려 정치적으로 기울어져 있다,2
탄핵 인용을 위해 6인 체제로 무리하게 서두르고 있다,2
난동 세력에는 몽둥이가 답이다,2
전농은 농민이 아니라 대북제재 해제를 주장하는 직업 시위꾼들이다,2
트랙터는 북한 보내려고 문재인 정부 때 현찰로 산 새 기계였다,2
"트랙터 시위는 사실상 내란, 소요 사태와 같다",2
좌파들이 윤상현 공격하는 이유는 잘 싸우고 있기 때문이다,2
조선일보가 보수를 향해 ‘모택동에게 배워라’고 했다. 이게 보수 정론지냐,2
이래서 조중동 절독하라는 말 나오는 것,2
좌파를 데려와야 한다는 조선일보의 조언 때문에 우리가 계속 선거에서 졌,2
"한동훈, 이준석은 배신자고 이재명은 악마다”라는 프레임을 부정하는 게 문제",2
조선일보 때문에 보수가 잡탕밥 당이 되고 있다,2
"조선일보는 시대적 소명을 다했다, 더는 보수 아니다",2
YTN 때려치우고 싸우기 위해 나왔다. 좌파 유튜브도 싸우러 가겠다,2
"민주당은 입만 열면 ‘내란수괴’, 국민의힘은 ‘내란동조당’이라 부르며 법치주의를 무시한다",2
선관위는 이제 행정부로 편입해야 한다,2
선관위는 북한 해킹에도 대응 못 하고 뻔뻔하게 반박만 한다,2
문재인 정부 내내 민주당에 기울어진 선관위였다,2
민주당이 탄핵 맛에 들렸나 봐요. 탄핵 병에 걸린 것 같아요,2
입법 독재를 넘어서 이게 진정한 내란입니다,2
"감사원장, 검사, 공직자까지 무차별 탄핵하는 건 도둑이 경찰을 고소하는 격",2
조중동 절독 운동 해야 된다,2
"조중동이 민주당 편에 섰다, 좌파 프레임으로 방송한다",2
"조선일보가 탄핵 광풍, 인민재판식 논리를 따른다",2
장경태는 포르노 장경태로 불려도 될 정도다,2
장경태는 본인 과거 여의도 술집에서 여성과 있었던 일을 해명하라,2
장경태가 계속 김건희 여사 얘기하면 우리도 제보 하나씩 공개하겠다,2
"장경태는 여자 문제로 제보가 많다, 증거도 있다",2
이런 대통령을 탄핵한다는 건 말도 안 된다,2
트랙터 시위는 내란이자 소요 사태다,2
민주당은 국내 탈원전하면서 북한에는 원전 지어주려 했다,2
국민의힘 일부가 탄핵에 찬성했다는 건 말도 안 된다,2
이진숙 위원장 탄핵 기각되면 대통령 탄핵도 무리한 시도임을 보여준다,2
"민주당이 탄핵을 무기로 협박한다, 역풍 불 거다",2
안철수의 주장은 민주당과 놀랍도록 똑같다,2
"한덕수는 임명 거부해야 한다, 민주당 주도 청문회는 무효",2
"탄핵의 진짜 목적은 대통령 제거, 검사가 판사 추천하는 꼴이다",2
"조중동은 보수를 다 잡은 물고기처럼 생각한다, 절독 운동 해야 한다",2
"정부 광고를 조중동에 왜 줍니까, 이권 카르텔이다",2
윤석열 대통령이 이권 카르텔 개혁하려다 거센 저항 받는 것,2
"보수 지지자들 목소리 대변하는 언론 구독해야 한다, 조중동은 아니다",2
"네이버 포털이 좌편향됐다, 뉴스타파는 되는데 뉴데일리는 안 된다",2
안철수·오세훈·유승민은 조중동이 띄우는 중도주의자들이다,2
이준석 끌어안는 사람들은 다음 선거에서 내보내야 한다,2
"홍준표도 괜히 대선 욕심 드러내지 말고, 보수 지지자 마음을 위로해야 한다",2
이재명은 꼼수를 써서 재판을 밀어보려 한다,2
이재명도 공범으로서 1심 유죄 가능성이 높다,2
"나라를 완전 망치게 되는 게 민주당 탓으로 되기 때문에, 국민들이 반란을 일으킬 것",2
"이재명은 안 된다라는 문구는 안 되고, 내란 공범은 된다? 선관위가 대법원인가?",2
선관위는 편파적이다. 이재명 편을 들고 있다,2
부정선거를 지적하면 처벌하겠다는 선관위는 공산주의 국가처럼 굴고 있다,2
선관위는 헌법기관에서 제외시켜야 한다,2
"선관위는 이재명 줄섰다, 이재명 대통령 되는 것 전제로 결정 내린 거다",2
선관위를 좀 때려잡아야 될 것 같습니다,2
선관위는 민주당 선거운동을 대신해주고 있다,2
"부정선거를 제기하면 처벌하겠다는 선관위, 이게 공산주의지 뭡니까?",2
"방귀 낀 놈이 성낸다, 선관위부터 반성해라",2
선관위는 헌법기관에서 빼야 된다,2
"조경태 나가야죠, 탈당하든지 야당으로 가라",2
배신자 DNA 있다… 배신한 사람은 또 배신한다,2
김재섭은 케첩 좀 뿌려졌다고 탄핵 찬성? 소신도 없다,2
비대위에는 탄핵 찬성파 절대 들어오면 안 된다,2
85명으로 분당 불사하고 윤 대통령과 함께 가야 한다,2
"김상호, 김예지, 한지예 다 탈당해라, 배지 떼라",2
"이준석, 유승민, 김무성 내부 총질하는 자들이다",2
"보수진영 침 뱉는 자들, 배신의 역사 종결시켜야 한다”",2
마은혁 판사는 사회주의 혁명 조직 인민노련의 핵심 멤버였다,2
이런 사람이 헌법 재판관이 돼선 안 된다,2
우리법연구회 등 좌파 판사들이 제도권에 침투했다,2
민주노총은 북한을 위한 조직인지 노동자를 위한 조직인지 알 수 없다,2
윤석열 대통령이 노조와의 전쟁에서 승리했다,2
"비대위에 김재섭, 김상훈, 이준석, 한동훈 같은 인사는 절대 안 된다",2
이재명은 대북송금 수계다. 종범인 이화영도 7년 8개월이면 이재명은 10년 이상 나올 것,2
"민주당은 간첩당, 더불어 간첩당이라고 불러야 한다",2
국회에서 국민의힘 의원들이 ‘간첩당’이라고 세게 맞받아쳐야 한다,2
민주당은 검사를 탄핵하고 법을 무력화시키고 있다. 이재명 방탄 시도다,2
이재명은 대통령이 돼도 재판으로 날아갈 것이다. 이미 유죄가 기정사실이다,2
민주당이 내란 프레임으로 조기 대선 음모를 꾸미고 있다,2
MBC는 내란 프레임으로 국민에게 공포감을 주입하고 있다,2
"언론이 민주당의 프레임에 협조하고, 보수 언론도 내란 프레임에 질질 끌려다닌다",2
곽종근 같은 군 관계자들이 민주당에 협조하며 가짜 진술을 하고 있다,2
중국 간첩을 간첩죄로 처벌하지 못하게 민주당이 법 개정을 막고 있다,2
민주당은 중국을 위한 정당이냐,2
민주당은 국가 안보를 마비시키고 있다,2
코로나 때 중국 입국 허용한 문재인 정부는 말이 안 됐다,2
"김기현은 대통령이 밀어줬기 때문에 당대표가 된 것이고, 그 뜻을 어긴 것은 배신이다",2
이준석과 몰래 만나 대통령을 비방했을 것이라는 건 뻔한 일이다,2
"탄핵 찬성파 언론이 있다면, 그 언론은 개혁신당과 함께하라",2
김어준에게 암살 전화를 받은 거냐? 한동훈은 밝혀라,2
탄핵 찬성한 사람을 비대위원장으로 급부상시키는 건 당원 무시,2
"김상호·김재섭·한동훈은 탄핵 찬성파, 이들과 같이하면 안 된다",2
"지긋지긋한 언론, 선민의식으로 보수를 망치고 있다",2
"김상호 의원은 문재인 지지자, 송철호 밑에서 일했던 인물",2
"김상호 씨는 윤석열을 향해 ‘그 인간’이라 했다, 배지 떼고 민주당으로 가라",2
김상호가 한동훈을 ‘보수 구한 자’라 말한 건 제정신이 아니다,2
"김용현 전 국방부 장관, 반국가 세력 척결 위해 개엄 건의했다",2
검찰 수사가 국군을 모욕하고 있다,2
"구치소의 김용현 장관 응원해달라, 진짜 군인이다",2
검찰 수사는 민주당 지시 받아서 하는 것처럼 보인다,2
선관위는 보안 점검도 받지 않고 북한 해킹에도 무방비,2
선관위는 자녀 채용 비리와 권력형 폐단의 온상,2
선관위를 헌법 기관에서 제외하고 행정안전부 산하로 내려야 한다,2
김두관조차 부정선거 폭탄 발언… 의심 많아졌다,2
개헌할 때 5.18 넣을 게 아니라 선관위부터 헌법에서 빼야 한다,2
헌법재판소가 정치적으로 판단하고 있다,2
방통위원장·지검장·감사원장 탄핵이 얼마나 말도 안 되는지 먼저 밝혀야 한다,2
헌법재판소도 민주당과 무언가 얘기가 있는 것 같다,2
윤석열 대통령은 본인을 위한 것이 아닌 자유민주주의를 위한 행동을 하고 있다,2
보수 진영이 단결해 탄핵 반대 목소리를 높여야 헌재를 이길 수 있다,2
윤석열 대통령을 윤씨라고 부르는 사람들은 사람이 아니다,2
한동훈이 대통령을 ‘그 인간’이라 부른다,2
"한동훈에게 줄 서더니 대통령을 욕하는 유튜버들, 인간적으로 너무하다",2
민주당이 막가자는 거다,2
민주당이 권한대행에게 임명권 행사하라며 내로남불하고 있다,2
"민주당이 총리, 부총리, 장관까지 다 탄핵하려고 한다면 역풍 불 것",2
위헌적인 헌법재판관 임명은 못 한다,2
마은혁 부장판사 같은 사람 헌재 재판관 되면 안 된다,2
한덕수 권한대행은 임명권 없어… 민주당이 밀어붙이는 건 위헌,2
민주당이 총리·부총리 다 탄핵할 셈,2
이재명은 조기대선 계획 세우고 예산 삭감도 그 일환이다,2
강도가 다리 부러뜨려놓고 목발 주겠다는 꼴,2
국정 마비시키려는 민주당의 계획된 탄핵과 예산 삭감,2
검찰의 윤 대통령 소환은 모욕적 정치쇼다,2
문재인 일가 소환 거부는 놔두면서 윤 대통령은 부른다,2
김어준은 소설 쓰고 민주당은 음모론 퍼뜨린다,2
"윤석열 대통령, 감옥에 갈 각오하고 개엄 결단했다",2
"윤 대통령, 직접 변론에 나선다… 우리는 결집해야 한다",2
박근혜 때처럼 당하지 않을 것… 이번엔 기각 나올 것,2
이재명은 대통령 놀이 중이다,2
"한덕수, 민주당 협박에 굴복하지 말고 당당하라",2
홍준표: 이재명은 언제 돌변할지 모르는 난동범,2
"오세훈, 김태흠, 이준석, 유승민, 한동훈 전부 X표",2
"중도, 따뜻한 보수, 개혁보수 전부 X표",2
윤석열 정부 성공 위해 탄핵 반대한 사람만 데려가면 된다,2
"이재명, 신진우 부장판사 피하려 깊이 신청까지 했다",2
재판부 변경 요청은 말도 안 되는 시간 끌기 전략,2
민주당은 양심이 없기 때문에 빨리 재판하라 말할 수 있는 것,2
무효·기권은 박쥐 같은 비겁한 국회의원들,2
85명의 탄핵 반대표 의원들과 함께 작지만 강한 여당이 돼야 한다,2
"이재명은 허를 찔린 것이다, 위증교사 사건으로 먼저 갈 수 있다",2
윤석열 대통령은 승부사다… 탄핵 기각을 예측하고 덫을 놓았다,2
이재명은 자기 꾀에 자기가 넘어간 상황이다,2
국민의힘 90명 거리로 나가 자유 대한민국 지켜야 한다,2
민주당이 헌재 재판관 추천을 지연시켜 자충수를 뒀다,2
탄핵은 잘못된 것… 기각돼야 한다는 걸 국민에게 알려야 한다,2
"열린우리당보다 못한 국민의힘, 거리로 나가라",2
윤석열 대통령의 진심은 손이 떨리고 눈물이 날 정도다,2
윤석열 대통령이 보수와 자유민주주의를 지키는 최초의 전사다,2
나는 윤석열을 지키는 최후의 전사가 되겠다,2
이 위기를 넘어가면 정말 보수 정체성을 제대로 가진 사람들로 당을 재구성해야 되는 거예요,2
이유는 저는 딱 하나예요 제일 절박한게 이재명 대통령 되면 안 되니까,2
그 표는 이골 이재명 대통령 되는 표를 던지는거나 마찬가지인 거예요,2
중앙 선관위가 나서서 이걸 하루 만에 해결해 줬습니다… 탄핵 하라고 하루 만에 바꿔서 정족수 채워주고,2
선관위는 헌법 개정을 통해 헌법 기관에서 내려놔야 되고 행정부 안으로 들어가야 된다고 강력히 주장합니다.,2
한동훈이 대통령을 ‘내란 자’라 부르는 건 대통령을 무기징역 보내자는 말이다,2
윤석열 대통령 탄핵 반대 이유는 자유 대한민국을 지키기 위한 것이고 미래 세대를 위한 것이다,2
간첩 치고 마약이 미래 세대를 망가뜨리고 조폭이 설치는 그런 나라가 되지 않겠습니까?,2
이들이야말로 정말 나라를 망치려는 반국가 세력 아닙니까?,2
민주당은 자신들을 향한 수사 방해를 넘어서 마약 수사 조폭 수사와 같은 민생사범 수사까지도 가로 막은 것입니다,2
한동훈은 … 국방 장관을 내란죄로 체포하는 이런 황당한 상황,2
지금 군대 군인들이 하는 행태는 난파선에 있는 쥐때 … 그런 난파선의 쥐때 할 수 있는데요,2
이 사람 위증으로 반드시 쳐 버려야 된다고 저는 생각합니다,2
대한민국의 가치가 근간을 세우기 위해서 탄핵은 절대 막아야 된다.,2
이재명 대통령 되는 순간 국회를 동원해서... 모든 범죄 혐의를 없애 버릴 수가 있습니다,2
문재인 대통령 그리고 박근혜 대통령 두 분 비교해 보십시오. 누가 탄핵당해야 됩니까?,2
민주당은 간첩을 잡지 말라는 거 아니겠습니까?,2
이들이야말로 정말 나라를 망치려는 반국가 세력 아닙니까?,2
국정 마비와 국헌 문란을 버리고 있는 세력이 누구입니까? 바로 야당 아니겠습니까?,2
난파선의 쥐떼… 그 쥐들 생존하는 경우 거의 없다.,2
이재명 대통령 되면 국회를 동원해 범죄 혐의를 다 없애 버린다.,2
역사의 비극이었던 탄핵이 되풀이 되는 것만은 막아야 한다,2
이재명 소나기에 나라가 넘어가는 것,2
대통령의 임기를 지키는 것이 대한민국을 지키는 것이다,2
"민주당은 매달 한 번씩 탄핵을 시도했고, 정부를 식물 정부로 만들었다",2
대통령이 계엄을 선포한 것은 민주당의 폭거를 알리기 위한 충격 요법이었다,2
지금은 보수 진영의 존폐가 걸린 위기 상황이다,2
민주당이 사법부까지 장악하고 이재명을 무죄로 만들려 한다,2
"탄핵이 되면 북한, 중국, 러시아와 손잡게 된다는 의미다",2
사실상 탄핵 상태에 머무르는 것보다는 지금이 얼마나 절박한 상황인지를 국민들께 알리고자 한 것이다,2
"민주당이 대통령실과 검찰, 경찰의 예산을 전액 삭감해 국정을 마비시켰다",2
종북 세력과의 전쟁에서 윤석열 대통령이 피를 토하는 심정으로 싸우고 있다,2
"중앙지검장, 감사원장 탄핵은 행정부를 완전히 마비시키려는 시도다",2
민주당은 입법 폭주와 방탄 법안으로 대통령의 권한을 무력화하고 있다,2
대통령 탄핵이 되면 이재명이 대통령이 되고 자유대한민국이 무너진다,2
보수 괴멸의 전례인 박근혜 탄핵이 다시 반복되고 있다,2
"김무성과 유승민의 말로를 보라, 그들이 보수를 망쳤다",2
윤석열 대통령 탄핵은 종북 세력의 국가 장악 시나리오다,2
자유민주주의 헌정질서를 붕괴시키려는 반국가 세력에 맞서 결단한 구국의 의지로 비상계엄을 선포했다,2
"국회의 거듭되는 탄핵과 입법 농단, 예산 농단은 국가 기능을 마비시키는 무도한 행위다",2
민주당은 민노총과 손을 잡고 간첩죄 개정안을 반대하고 있다,2
자주주의 체제를 붕괴시키는 괴물이 된 국회,2
이재명은 정치적 괴물이다,2
대통령은 “이래 죽나 저래 죽나 비상계엄이라는 수단으로 알려주자”는 결단을 했다,2
"	대통령은 무릎 꿇고 죽느니 서서 죽겠다는 심정으로 얘기한 것이다",2
"지금은 자유 대한민국이 무너질지, 종북 세력이 나라를 차지할지의 기로다",2
국회 앞에 버스와 사람들이 준비된 걸 보면 누군가 사전 기획한 것 같다,2
"	민주당은 사법 업무를 마비시키고 행정부는 탄핵으로 마비시키고 예산도 마음대로 하고 있다",2
지금 국회는 범죄자 집단 소굴이 되었고 자유민주주의 전복을 기도하고 있다,2
지금 대한민국은 풍전등화의 운명에 처해 있다,2
국회의 다수는 반국가 세력이며 이들은 자유와 국가를 위협하고 있다,2
민주당의 입법 독재와 예산 탄핵은 국정 마비를 초래했다,2
윤 대통령은 반국가 세력을 척결하고 국가를 정상화하겠다고 선언했다,2
"	민주당은 자유 헌정질서를 짓밟고 내란을 획책하고 있다",2
군 간부 처우 개선 예산을 제동 건 것은 북한을 위한 일이다,2
민주당은 검찰과 경찰의 예산을 전액 삭감하여 치안을 붕괴시키고 있다,2
군 간부 처우 개선 예산을 제동 건 것은 북한을 위한 일이다,2
야당 단독 감관 철회 없이 증액 협상도 없다 야당이 헌정 사상 처음으로 야당 단독으로 예결위 해서 예산 감관을 통과시킨 것은 입법 폭주에 이은 예산 폭주자 민생을 외면한 다수의 횡포다,2
민주당은 검찰 경찰 특수활동비 전액 감에서 마약 수사 범죄 수사를 제대로 할 수 없게 해서 민생 범죄 대응을 어렵게 했다,2
마약을 수사하는 경찰이 가서 보니까 그 경찰이 마약을 하고 있다가 지금 이런 상황이 됐는데 여기에 대한 예산을 깎는다면 마약을 하라는 겁니까 말도 안 된 얘기죠,2
민주당은 아예 그냥 이재명 방탄과 국정 방해를 위해서 민생 예산까지 지금 물거품을 만들고 있는데 우리 아이들을 마약과 각종 범죄에 노출시킬 상황입니까,2
애초에 이재명이 당대표가 되지 말았어야 되는 것이고 애초에 국회의원도 되면 안 됐어야 되는 거 아니겠습니까,2
이재명이나 조국 같은 사람들이 국회에서 녹을 먹고 있다는 사실 자체가 얼마나 화가 납니까,2
"이재명 대표가 야, 정부 좀 놀려보자… 멘붕 한번 보게 해보자",2
이재명이 정치 보복에 나선 겁니다,2
국민의 세금을 가지고 이런 식의 장난을 치고 있는 거죠,2
정부 권만 줄이고 국회 몫 특활비는 유지한 게 야당이 하고 있는 짓입니다,2
이재명의 얄팍한 세상 전국을 보는 눈… 우크라이나에 지원하지 말자?,2
공은 인정 안 하고 과만 인정해서 독재니 뭐니 하는 이중적 태도,2
겉으로는 김건희 여사 때문이라고 하지만 실제로는 이재명 방탄이다,2
이창수 중앙 지검장을 빼버리면 백현동 공소 유지가 안 되기 때문에 방탄 꼼수다,2
조상원 4차장 검사 빼면 이재명 대표 수사 라인에서 다 빠지게 돼 자동 방탄이다,2
돈봉투 사건도 이재명 7인회 관련… 검사 탄핵은 이재명 수사 방해 목적,2
이재명 쪽은 수사를 못하게 하는 지연 작전을 쓰고 있다… 권력으로 모든 걸 시도,2
"성남FC 후원금 증인 사망, 위증교사 증인 사망… 우연의 반복, 소름 돋는다",2
검사 탄핵은 이재명의 대선 준비를 위한 방탄 시도… 국민이 막아야 한다,2
문재인 정부와 관련해서 굉장히 많은 일들이 일어나고 있다… 2급 기밀 정보를 중국에다 주고,2
"중국과 이재명, 이재명과 중국 무슨 관계라도 있는 것처럼…",2
사드 관련 기밀 유출이 알려지면 안 되는 무언가가 있는 것 아니냐는 충분한 의심을 들게 한다,2
사드 기밀을 시민단체에 유출해 시위를 유도… 이적 행위에 해당한다,2
중국과 북한을 위한 문재인 정부의 이적 행위 전말이 드러날까 두려워서 감사기능을 무력화하려 한다,2
문재인이 나라 팔아먹는 거 아니야? 했던 의심이 감사 결과로 드러날 수 있다,2
이재명의 극악무도한 행위를 보며 할 말이 없다,2
"이재명은 결국 사법 처리를 달게 받을 것이다, 확신한다",2
대북 송금 800만 불 사건은 외신에서도 희한하게 보고 있다… 왜 돈을 주고 만나러 가느냐,2
김민섭이 유죄면 허가한 이재명은 더더욱 유죄다,2
이재명이 성남시장이 아니었다면 백현동 사업은 추진되지 못했을 것,2
"법원이 김인섭, 정진상, 이재명이 특수 관계라는 점을 대법원까지 확정한 것",2
이재명 방탄을 위해 법도 뜯어고치는 민주당,2
이재명 징역 1년이면 법 자체를 바꿔 없애려는 게 민주당의 전략,2
한동훈을 야당이 손바닥 위에 올려놓고 장난감 취급하고 있다,2
주진우는 대통령실 충성하다가 한동훈에게 충성 바꿨다,2
게시판 여론 조작은 드루킹 여론 조작 사건 떠올리게 한다,2
"카르텔, 한동훈-주진우 라인의 이권 연계, 인사 장악",2
SPC 전무로 간 인물이 대통령 순방에 기업 회장 아들까지 끼워 넣었다,2
이재명은 잘못해놓고 검사를 탄핵하고 있다… 도둑이 경찰 자르자는 격,2
이화영이 징역 9년 6개월이면 지시한 이재명은 10년 이상은 받아야 한다,2
문재인 정부는 나라를 팔아먹으려 한 것이다,2
민주당이 하는 행태를 보면 자유민주주의 정당인지 의문이 든다,2
이재명 대표가 대통령이 되면 대한민국 체제가 흔들릴 수 있다,2
모든 방송사가 김정은을 김정은 위원장이라고 부르게 했던 것은 말이 안 된다,2
북한 정권이 주민을 얼마나 사람 취급하지 않는지 단적으로 보여주는 행위다,2
북한은 쓰레기 풍선으로 남남 갈등을 조장하려 한다,2
민주당이 나라 전체를 마비시켜도 정략적인 이익을 취하겠다는 것이다.,2
진실과 미래 위원회는 북한 인민위원회를 방불케 하는 조직이었다,2
이재명이 위증교사 재판을 받으면서도 또 위증교사를 시도한 건 가중처벌 사유다,2
김정숙 여사는 검찰 대면조사를 거부했다. 일반인이면 체포감이다,2
"이게 결국에는 이재명 방탄을 위한 시간 끌기이며, 검찰과 사법부에 대한 협박이다",2
이번 재판은 명백히 이재명 대표를 위한 정치적인 조작으로 보인다,2
고등법원 판사들이 “제발 이재명 내게 걸려라”며 벼르고 있다는 이야기가 나온다,2
검찰의 집단 행동은 이재명의 부당함을 국민에게 알리는 계기가 될 것이다,2
이재명 대표가 검찰 수사 속도를 지연시키기 위해 위증교사를 반복하고 있다,2
민주당의 탄핵 시도는 사실상 협박이다. 이건 법치주의 훼손이다,2
민주당은 북한처럼 여론을 조작하며 국정을 통제하려 한다,2
지금 민주당이 여론조사를 통한 여론조작 하고 있다,2
권순일 이후에 가장 심각한 판결이다.,2
이번 판결은 우리 대한민국 사법부의 흑역사로 기록될 것 같습니다.,2
감옥에 가기 전에 마지막 발악이 아니겠는가 이런 생각을 하는 거 같습니다.,2
"줄 잘못 썼다 이거, 동화 줄인 줄 알았는데 똥 줄이었다.",2
문재인 대통령 때 당대표가 김정숙 목에 개목줄을 걸자고 했다고 쳐보세요. 난리 났을 거다,2
범죄에 이용된... 그 파우치가 몰카 공작의 도구다. 그걸 가지고 명품 논란이라는 건 말이 안 되는 거다.,2
문재인이 얼마나 이적 행위를 했는가 이게 감사원 감사 결과로 밝혀지지 않았습니까,2
문재인 정부는 중국한테 알려 줬대요... 중국과 군사 내통을 한 거거든요,2
이건 나라를 팔아먹은 거예요 우리 군사 기밀을 중국한테 실시간으로 알려줘서…,2
국방부 장관을 탄핵하는 게 제정신인지 의심스럽다,2
김여정이 떠드니까 민주당이 또 움직인다. 김여정 하명 법이라 붙였지 않느냐.,2
민주당이 북한 노동당이 중대하고 비판받아도 싸다.,2
"민노총과 함께한 민주당, 간첩 조직과 연대하고 있다.",2
"문재인 정부는 사드 배치를 고의로 지연시키고, 중국 눈치만 봤다",2
중국에 사드 정보를 넘기고 시민단체까지 동원해서 방해했다,2
이재명 대표는 자기 살자고 선거법을 바꾸려 한다,2
이재명 대표 사건은 방탄 시도다.,2
"변호사비 대납 의혹이 있었는데, 민주당이 변호사비를 지원하려 한다",2
민주당이 냉정함을 상실했다. 정신이 나갔다,2
민주당이 특정인을 위해 법을 바꾸는 것은 법이 없는 것과 같다,2
문재인은 A4용지 없으면 정상회담도 못 한다.,2
이재명이 역사상 최악이다. 기자 질문에도 대답 못 한다,2
민주당은 대통령이 사과해도 비난만 한다. 비난을 위한 비난이다,2
명한 연대(이재명+한동훈)가 대통령 공격하고 있다,2
김정숙은 외유성 해외순방을 49번 다녔다. 김건희 여사는 억울하다,2
김건희 여사 방어하지 않고 여당이 외교 발목을 잡는다,2
이재명 때문에 김건희 여사가 G20에 참석하지 못했다.,2
문재인 대통령은 중국 방문 때 혼밥 외교로 홀대 받았다,2
김정숙 여사는 외유성 출장만 49번 다녀왔다,2
"한동훈은 정치적 탄핵을 시도했고, 살모사 정치 행위를 하고 있다.",2
한동훈 대표가 당원 게시판에서 윤 대통령 부부를 조직적으로 공격했다는 의혹이 있다,2
김무성·박지원처럼 보수를 배신하는 행위를 한동훈이 하고 있다.,2
김건희 여사를 특검 대상으로만 삼는 건 정치 공작이다,2
13개의 의혹을 가지고 김건희 여사에 대해 특검하겠다는 것은 말이 안 된다,2
한 사람만 특정해 수사권과 기소권을 가지겠다는 특검법은 위헌이다,2
민주당은 이재명 방탄을 위한 탄핵을 노리고 있다,2
이 특검법에 찬성하는 자는 역사의 죄인이 될 것이다,2
"문제의 본질은 대통령이 공천에 개입했다는 게 아니라, 허세와 녹음으로 장사한 자들이다",2
문재인이 속은 걸 수도 있다,2
주범인 이재명은 이화영보다 형량이 더 나올 것이다,2
이재명 정치적 촛불처럼 꺼져갈 것이다,2
김명수가 남겨 놓은 유물을 믿었는데 김명수가 가니까 끝났다,2
김명수가 망쳐 놓은 사법 제도,2
김명수가 망쳐 놓은 사법부가 다시 정상으로 돌아가고 있다,2
윤석열은 보수가 아니니 걱정 마세요.,2
당직자들이 당원 게시판에서 기능 마비시키고 삭제하는 건 나중에 증거인멸로 감옥 갈 수도 있다.,2
"김건희 여사를 향한 비난 글은 유지되고, 한동훈 관련 글만 삭제된다",2
이재명과 좌파들이 조작한 프레임이다,2
"대한민국 사법부가 김명수 체제에서 망가졌고, 이제야 바로잡히고 있다",2
윤석열 정부는 이재명의 유죄가 대법원에서 확정될 때까지 국권이 버텨야 하는 역사적 책무가 있어요,2
이재명 범법자가 다시는 대선 후보가 못 되도록 윤 대통령이 울타리가 돼야 한다,2
개딸들이 서초동 마비시키는 건 벌써부터 쫄고 있다는 증거다,2
이준석은 명태곤을 통해 김건희 여사 공천 개입설을 만들며 여론을 조작했다,2
"김종인, 구태정치의 끝판왕. 지금도 기자 장학생과 함께 정치 공작을 벌이고 있다.",2
이재명의 대선 레이스에서 환심을 사기 위해 의원들을 매수하려고 한 거 아니냐,2
문재인 정부가 완전히 망쳐놨잖아요 일본과 죽창가 부르느라,2
북한에 퍼주기만 해서는 안 된다 이거는 문재인 들으라고 한 말이죠,2
정말 너무너무 무식한 민주당을 데리고 국회에서 이런 이야기를 해야 된다니,2
진짜 좌익 판사야 김명수의 유산들을 다 걷어내야 되는데 강경 좌파 세력이 암약,2
헌재 재판관들이 정청래를 박살냈다 매우 좋은 청신호다,2
MBC 같은 경우 처분 재판부가 다 MBC 손을 들어줬는데 좌익 판사들이다,2
윤석열 정부와 이진숙 위원장이 좌파 방송 장악과 싸우고 있다,2
이재명의 대선 레이스에서 환심을 사기 위해 의원들을 매수하려고 한 거 아니냐,2
"김명수가 망쳐놓은 사법 제도, 다시 정상으로 돌아간다",2
이재명은 믿었던 김명수가 떠나자마자 끝났다,2
"좌파 진영인 전국 법관 대표회의는 왜 폐지하느냐고 반대했다	",2
"민주당이 법원에 예산 퍼주고, 재판부 압박하며 이재명 무죄를 유도하고 있다.",2
이재명 대표의 재판에 압박을 가하며 사법부를 흔들고 있다.,2
"이재명 수사 다 끝났는데 검찰 예산은 깎고, 재판부 예산은 올려주는 건 봐달라는 시그널이다",2
