Text,Completion
"김문수 후보가 청렴하고, 노동운동을 해왔고, 비교 대상조차 다릅니다",1
"김문수 후보는 문제될 만한 게 전혀 없습니다. 폭탄 발언, 무속, 성상납 문제 없습니다",1
정당 지지율은 박빙입니다. 국민의힘도 점점 올라갈 것입니다,1
이준석은 사표가 될 뿐입니다. 결국 양자 구도입니다,1
이재명은 사탕발림 소리만 합니다. 지금은 감정 따질 때가 아닙니다,1
이재명이 당선되지 않으면 유죄가 되는 이런 상황이 돼 버린 것입니다.,1
"기업들이 난색을 표하는 거죠. 야, 지금 만약에 이재명이 되면 진짜 이거 우리 완전 끝나는구나",1
우리 반도체 공장 해외로 나가야 되겠다. 자동차 공장 해외로 나가야 되겠다.,1
최저 임금 재단 올리고 앉아 있고 이거 말하자면 대한민국을 퇴행시키는 거 아닙니까?,1
공수처에 수많은 시민 단체 특히 좌파 출신의 시민 단체들,1
이런 작은 소리 하나하나가 모여서 이재명의 낙선이 되리라고 희망하고요,1
충청권에서 민심이 민주당에 쏠려 있었는데 이번에 감사원장 탄핵을 보면서 완전히 실망하고 지금 보수 후보만을 기다리고 있다,1
이재명에 대한 파기 환송 연기 이후에 법원의 움직임이 심상치 않습니다.,1
움직이기 시작하면서 조위대 대법원장을 사실상 정치적으로 탄핵하는데 동조하고 있습니다.,1
이것은 이재명 카르텔이 아니라요.,1
그러니까 좌파들의 성향이 맞는 거죠.,1
지금 민주당이 법원의 정치적인 폭력을 가해 사법 독립권을 심각하게 침해하고 있습니다.,1
이건 절대로 막아야 되는 겁니다.,1
우리가 국민의 힘에서 반드시 반 이재명 후보 개헌 연대까지 후보를 내서 끝까지 싸워야 됩니다.,1
그렇지 않고서는요.,1
윤석열 정부의 구조개혁 추진은 미래를 위해 불가피한 선택이다,1
현 정부가 법치와 원칙을 세우면서 사회 기강을 바로잡고 있다,1
과거 포퓰리즘 위주의 경제정책으로 재정 건전성이 악화되었다,1
자유민주주의와 시장경제 체제를 지키는 것이 무엇보다 중요하다,1
북한의 거듭된 약속 위반을 볼 때 확실한 비핵화 조치가 선행되어야 한다,1
대북 제재는 북한의 비핵화가 진전될 때까지 유지되어야 한다,1
한미동맹을 강화하는 것이 한반도 안보에 필수적이다,1
경제를 살리려면 기업에 대한 과도한 규제를 완화해야 한다,1
전 정권의 잘못된 정책들을 바로잡는 데 시간이 필요하다,1
선심성 복지 남발은 국가 재정을 위기에 빠뜨릴 수 있다,1
법과 질서를 바로 세워야 국민 안전과 발전을 이룰 수 있다,1
원전 활용을 늘리는 것이 에너지 안보와 경제에 도움이 된다,1
과도한 탈원전 정책은 비현실적이었다고 본다,1
소득주도성장 정책은 의도와 달리 부작용을 초래했다,1
최저임금을 급격히 인상한 결과 일자리 감소 우려가 현실화되었다,1
주 52시간제는 업종별 탄력 적용이 필요하다,1
불법 시위나 파업에는 법에 따라 엄정히 대응해야 한다,1
야당은 거리투쟁을 그만두고 국회에서 민생에 협조해야 한다,1
야당 대표라고 해서 사법 처리를 피해선 안 된다,1
이재명 대표 사건도 법과 원칙에 따라 엄정히 다뤄져야 한다,1
야당의 국정 발목잡기는 이제 그만해야 한다,1
무책임한 인기영합식 공약을 남발해서는 안 된다,1
민노총도 법 위에서 군림하려 해선 안 된다,1
불필요한 공무원 인력 증가는 세금 낭비로 이어진다,1
나라 빚 증가를 막기 위해 재정 긴축이 필요하다,1
법치를 바로 세워야 진정한 사회 정의가 실현된다,1
국군의 사기가 떨어지지 않도록 확고한 안보 태세를 유지해야 한다,1
한미일 안보 협력이 북한 도발을 억제하는 데 효과적이다,1
과격한 환경 규제는 산업 경쟁력을 약화시킬 수 있다,1
정치권은 반기업 정서 대신 투자 활성화에 힘써야 한다,1
현 정부의 부패 척결 노력은 평가받을 만하다,1
전교초등교육 현장의 이념 편향을 바로잡아야 한다,1
한국 경제의 활력을 위해 노동시장 유연화가 필요하다,1
기업 하기 좋은 환경을 만들어야 일자리가 늘어난다,1
규제 완화를 통해 민간의 창의와 혁신을 촉진해야 한다,1
북한 인권 문제를 더 강하게 제기해야 한다,1
안보를 위해 사드 추가 배치도 검토할 필요가 있다,1
국제사회에서 당당한 외교를 위해 군사력 강화는 뒷받침되어야 한다,1
근거 없는 친일 프레임은 외교와 국익에 도움이 되지 않는다,1
탈북 주민을 강제로 북송하는 것은 인도주의에 반한다,1
한미 연합훈련을 강화해 어떠한 도발에도 대비해야 한다,1
전직 대통령 사면은 국민 통합을 위한 결정이었다,1
북핵 위협에 대비해 자체 핵무장 논의도 금기가 되어선 안 된다,1
공무원 연금 개혁을 더 이상 미뤄선 안 된다,1
대장동 의혹은 끝까지 파헤쳐야 한다,1
검수완박으로 중대 범죄 대응에 공백이 생겼다,1
지나친 반미 감정은 우리 안보에 득될 것이 없다,1
일방적 종전선언 요구는 한반도 안보에 위험을 초래한다,1
국가 안보와 국민 안전에는 타협이 있을 수 없다,1
탈원전 정책 폐기는 에너지 정책의 정상화다,1
전략적 인내보다 적극적인 대북 압박이 효과적이다,1
글로벌 경제 환경에 유연하게 대처하는 시장주의가 필요하다,1
세금 감면을 통한 경제 활성화 정책이 필요하다,1
자유민주주의 체제를 부정하는 세력에 단호히 대응해야 한다,1
광우병 사태 같은 가짜뉴스 선동에 현혹되지 말아야 한다,1
국민들이 정부를 믿고 따를 수 있도록 일관된 정책이 중요하다,1
북한의 평화 공세에 쉽게 양보해서는 안 된다,1
공권력이 존중받는 사회를 만들어야 한다,1
중국의 부당한 압력에는 주권 원칙을 지켜 맞서야 한다,1
무분별한 페미니즘 정책은 남녀 갈등만 심화시킨다,1
이 자회사 윈스가 선관위의 시스템 보안 관리를 해왔습니다,1
비밀번호 '12345' 보안 점수 31.5점,1
문재인이 선관위원으로 조해주를 꽂아 넣었거든요,1
조해주는 문재인 캠프에서 일했던 사람이고 이 사람을 선관위원으로 앉혔단 말이에요,1
선관위는 보안 점검을 거부했습니다,1
김명수 체제의 대법관들이 증거를 무시하고 넘어갔습니다,1
사전투표율 31.3%를 맞춘 인간이야,1
민노총도 조합원 숫자를 22만 명 줄였어,1
탄핵 시위에 나가면 반미 · 친중 인사로 낙인찍힌다,1
미국의 소리에서 이재명의 대북송금이 썸네일로 나왔다,1
북한과의 거래는 미국이 제재하는 대상이다,1
윤석열 대통령은 글로벌 중추 국가로 대한민국을 만들려 했다,1
이재명은 한미일 관계를 위험하게 만든다고 미국이 보고 있다,1
미국은 좌파의 국회 쿠데타를 계엄령으로 막은 것으로 본다,1
윤석열 대통령의 한일 관계 개선을 미국은 높이 평가한다,1
이재명은 1심부터 모든 절차를 지연시켜 왔다,1
이재명은 전례 없는 재판 지연을 했다,1
재상고심을 무시하고 확정 판결할 수 있다는 주장도 등장했다,1
"이재명은 기본사회와 지역화폐, 공공의대 등의 좌파 공약을 밀고 있다",1
이재명이 당선됐을 경우 리스크를 막기 위해 당선자의 재판 중지를 추진했다,1
재판 결과가 나오기 전부터 정치권이 결과를 예단하고 있다,1
사법 절차의 본질을 근본적으로 훼손하고 있다,1
법사위에서 정치인이 사법 절차를 멋대로 판단하고 있다,1
정치권의 압력으로 판사가 탄핵을 걱정하게 되면 법의 기능은 상실된다,1
지금 대한민국 법은 정치 앞에서 설 자리조차 위협받고 있다,1
정치는 정치가 하고 재판은 판사가 해야 한다는 원칙이 무너지고 있다,1
이재명 하나 때문에 이 나라의 법 구조 자체가 무너지고 있어요,1
사상초유의 재판 중지 협박,1
사법부의 심판을 외부 세력이 중지하겠다는 선포,1
사법부 판결이 마음에 들지 않으면 대법원장을 탄핵시키려 한다,1
"삼권분립, 헌정 질서, 법치가 이재명 하나 앞에서 부정되고 있다",1
재판을 멈추게 한다면 그다음은 수사도 멈출 것이다,1
"권력이 법을 마음대로 고를 수 있는 순간, 그건 법이 아닌 권력의 칼이다",1
이재명에게 면제부가 주어진다면 다른 정치인의 범죄 처벌은 불가능해진다,1
지금 이들을 멈추지 않으면 법의 시대는 끝난다,1
이건 단순한 야당의 반발이 아니라 법치에 대한 공격이다,1
우리는 법을 공격한 날을 기억하고 기록해야 한다,1
이 상황을 우리가 막지 못하면 법은 부패한 권력자들의 수단이 됩니다,1
"권력이 법을 마음대로 고를 수 있는 순간, 그건 더 이상 법이 아닙니다",1
이건 헌법과 법치에 대한 공격입니다,1
30번째 탄핵을 거론한 민주당,1
이낙연은 이재명이 대통령 되는 걸 막으려 한다,1
최강의 방탄복을 입고 사법 리스크를 무마하겠다는 발상,1
사법 리스크가 해결될 때까지는 대안을 내라. 협력할 수 있다,1
본인의 잘못으로 재판받는데왜 내란 잔당과 연결시키냐,1
대선 개입이 아니라1년 안에 끝나야 할 재판을 질질 끌었다,1
국민은 범죄자를그냥 뽑아주지 않는다,1
모두에게 평등한 법치주의를민주당이 무시한다,1
사법부에 편 들어달라 요구하는 건비정상이다,1
이재명은 한 발 물러나면낭떠러지라고 판단한다,1
6월 3일 전유죄 확정될 가능성이 높다,1
형량은 최소 200만 원 이상이어서피선거권 박탈 위험이 있다,1
재상고는 대법원이 이미 유죄 입장이라기각될 가능성이 크다,1
국민이 지금 상황을 이상하다고느끼는 게 정상이다,1
재판부의 재판은 대선 개입이 아닌 공직자 검증이다,1
이재명이 유죄 취지 파기환송을 맞고 위기감을 느껴 탄핵 카드를 꺼낸 거예요,1
국무회의조차 못하게 막는 걸 누가 좋아할까요,1
민주당이 탄핵 카드를 남발할수록 오히려 계엄의 정당성만 더 부여되는 중이죠,1
중앙선거관리위원회가 이제 와서 서버 검증 받겠다고 발표했습니다,1
선거 임박해서 국민 여론 눈치 보다가 서버 검증한다고 생색내는 겁니다,1
국민이 납득도 안 되는데 무조건 받아들이라는 게 민주주의입니까,1
선거의 모든 과정을 실시간으로 국민에게 공개하십시오,1
선거를 믿지 못하면 민주주의는 무너집니다,1
지금 그 위기가 현실로 다가오고 있습니다,1
한덕수는 권력 욕심을 버리고 김문수에게 양보해야 한다,1
홍준표는 경선 비용 돌려달라며 당을 비난하고 미국으로 떠나버렸다,1
자유통일당이야말로 보수의 중심이며 이번에 반드시 힘을 모아야 한다,1
이번 선거에서 자유통일당이 지지율을 확보하지 못하면 보수는 괴멸한다,1
국민의힘과 민주당 모두 내각제 세력이 있다,1
"내각제는 과거 프랑스, 이탈리아, 독일에서 실패한 사례가 많다",1
내각제는 정치적 혼란과 무기력함을 불러와 독재로 이어질 수 있다,1
보수 내에는 분열 요소가 많아 내각제에서 절대 통합 정당이 유지되지 않는다,1
보수는 쓸모 있는 바보들이 많아 좌파의 연정 붕괴 전략에 쉽게 당할 수 있다,1
민주당은 아무리 나뉘어도 표결에서는 항상 단결한다,1
"국회의원 불체포 특권, 국민소환제, 입법책임제가 먼저 개헌의 대상이 되어야 한다",1
제왕적 대통령제가 문제가 아니라 국회 독재와 반국가 세력이 진짜 문제다,1
박충원 의원은 탄핵 반대도 민심이라는 점을 정확히 짚고 있다,1
윤석열 대통령 탄핵 반대 입장이 대학생들 사이에서 공감을 얻고 있다,1
촛불 집회에 참석했던 청년들이 윤 대통령의 개엄령 정당성을 깨닫고 반성하고 있다,1
윤 대통령의 결단에 대한 청년층의 지지가 확산되고 있다,1
대통령의 개엄 선포는 상권분립이 망가진 상황에서 나온 불가피한 결단이다,1
대통령 탄핵 집회에 참여했던 학생도 이후 진실을 깨닫고 보수로 돌아섰다,1
윤 대통령의 업적을 알면 청년들도 보수로 돌아선다,1
윤 대통령을 지키는 것이 대한민국의 명운을 지키는 길이다,1
헌법재판소는 대통령 탄핵을 단심으로 결정하는 기구로 개편이 필요하다,1
대학생과 고등학생도 개엄령 배경을 이해하고 대통령 지지로 돌아서고 있다,1
고등학생들도 민주당의 행태가 적성 세력에게 유리하다는 사실을 직관적으로 인식하고 있다,1
국민의힘 의원들이 대통령을 버리면 다 함께 망하는 결과를 초래한다,1
보수 진영은 이재명과 싸우기 위해 윤 대통령과 결속해야 한다,1
윤석열 대통령을 지키는 고등학생과 대학생들이 정치의 희망이다,1
윤 대통령의 개엄 선포는 상권분립의 붕괴와 국회의 방탄에 대한 정당한 반응이다,1
윤석열 대통령은 정당한 선거법 위반 수사를 진행 중이다,1
이재명은 김문기를 모른다고 했지만 동행 영상과 녹취가 증거로 존재한다,1
이재명은 선거법 위반으로 유죄 확정 시 대통령 출마가 불가능해진다,1
민주당은 가짜 후보를 냈기에 440억의 벌금을 내야 한다,1
청년들이 정치에 관심을 잃고 무력화되면 공화국은 녹슬고 붕괴된다,1
박근혜 대통령 탄핵은 실질적인 유죄 증거 없이 진행됐다,1
JTBC는 최순실 태블릿 조작 보도를 통해 여론을 조작했다,1
탄핵 이후에도 아무도 책임지지 않았고 진실은 밝혀지지 않았다,1
사법부는 사람 눈치가 아니라 헌법과 미래를 보고 판결해야 한다,1
윤석열 정권은 공화국의 마지막 보루로서 방어에 나서야 한다,1
이재명은 선거법 위반과 다수의 범죄 혐의로부터 도망칠 수 없다,1
검찰의 기소와 증거로 이재명의 유죄 가능성이 매우 높다,1
이재명이 유죄가 되면 대통령 출마는 불가능하고 민주당은 440억 벌금을 물어야 한다,1
국민들이 인지하지 못하는 사이 대한민국 공화국이 죽어가고 있다,1
박근혜 탄핵은 유죄가 선고되기도 전에 절차 없이 진행됐다,1
"JTBC의 태블릿 보도는 허위였으며, 박근혜 탄핵의 정당성을 무너뜨렸다",1
윤석열 대통령 탄핵 시도는 박근혜 탄핵의 전철을 밟는 것이다,1
이재명과 조국은 사법 정의 실현을 위해 감옥에 가야 한다,1
사법부는 국민 눈치가 아닌 헌법과 법리에 따라 판결해야 한다,1
민주주의는 기본 인권과 절차를 지켜야만 유지될 수 있다,1
공적인 통치는 공적인 이성에 의해 이루어져야 한다,1
국민 대중의 감정은 종종 엘리트의 선동에 휘둘린다,1
정치 지도자는 99%의 반대가 있어도 공익을 위해 올바른 결정을 해야 한다,1
박정희 대통령은 국민 반대를 무릅쓰고 한일 국교정상화를 이끌었다,1
학생들의 반대 시위에도 불구하고 그는 경제 발전을 위한 길을 택했다,1
당시 학생들에게는 국정을 방해할 권리가 없었다,1
"이승만, 박정희 같은 보수 지도자들은 공공의 이익을 위해 결단을 내렸다",1
이재명은 8건의 혐의로 수사받고 있으며 녹취록과 증언으로 도망칠 수 없다,1
"선거법 위반으로 이재명이 유죄가 되면 출마 불가, 의원직 상실, 민주당 벌금 발생한다",1
정치 무관심은 나라의 붕괴를 가속화시킨다,1
박근혜 전 대통령의 탄핵은 실질적 법적 근거 없이 진행되었다,1
최순실 태블릿의 소유와 사용 여부도 재판에서 불명확했다고 밝혀졌다,1
사법부는 눈치를 보지 말고 헌법과 법리에 따라 판결해야 한다,1
양심과 상식이 무너진 정치에 청년들이 희망을 잃고 있다,1
자유는 목적이 아니라 도구이며 공동체 헌신으로 이어져야 한다,1
자유는 억압에서 벗어나기 위한 것이며 방종이 아니다,1
이승만은 미국 자유주의 전통을 배우고 자유인의 중요성을 깨달았다,1
자유는 개인이 성장하고 공동체에 헌신할 수 있는 조건이다,1
현대 한국 사회는 자유의 본질을 망각하고 있다,1
"자유는 헌신, 절제, 책임을 전제로 주어져야 한다",1
에이즈 치료비 증가는 도덕적 해이와 가치 붕괴의 결과다,1
박정희는 군인의 희생 위에 국민의 재산권 보장이 필요하다고 보았다,1
경제 성장은 자유를 실질화하기 위한 마지막 퍼즐이었다,1
현 정부가 산업화 기반을 이어받아 방산과 반도체에서 성과를 내고 있다,1
강력한 안보는 상대의 의도와 무관하게 힘으로 평화를 지켜야 한다,1
레이건은 평화를 원하면 군사력을 키우라고 했다,1
미국은 점점 국제 리더십을 잃고 있고 한국은 스스로 대비해야 한다,1
대만은 전쟁에 대비하고 있으며 한국도 안보 각성을 해야 한다,1
핵 전략무기의 상시 배치는 한국이 위험 지역임을 의미한다,1
미국은 한국을 포기할 수 없는 전략적 요충지로 보고 있다,1
윤석열은 나토 정상들과 함께 국제 안보 구도를 유지하고 있다,1
가정은 인간 윤리와 인격 형성의 근본이다,1
보수는 정부가 아닌 가정이 윤리를 가르친다고 믿는다,1
가정은 무조건적인 사랑과 보호를 제공하는 유일한 공간이다,1
현대 부모는 아이 교육에 있어 간섭과 방임을 구분하지 못한다,1
아이의 자유를 방치하면 사회의 기본 단위가 무너진다,1
가정문화의 회복 없이 저출산 해결은 불가능하다,1
보수주의자는 원칙과 가치를 지키기 위해 싸우는 사람들이다,1
보수는 각자의 영역에서 1등이 되어 문화적 권위를 되찾아야 한다,1
문화 권력 장악 없이 보수는 메이저가 될 수 없다,1
보수는 제도권 진입을 통해 영향력을 키워야 한다,1
"정치는 국회만이 아니라 언론, 영화, 문학, 법조 등 전 영역이다",1
보수는 각자의 자리에서 전문가가 되어야 한다,1
전문가가 되어야 보수의 가치가 메이저 담론이 된다,1
이승만은 남한에 공산주의를 들이려는 자들에 맞서 ‘오른편’을 선택했다,1
링컨은 다수에 맞서 노예 해방을 추진하다 암살당한 위대한 인물이다,1
박정희는 모두가 반대해도 산업화를 밀어붙인 지도자다,1
비상계엄은 체제를 수호하기 위한 마지막 수단이다,1
윤석열 대통령의 직무 복귀는 대한민국 체제 회복의 시작이다,1
홍콩처럼 되지 않으려면 지금 행동해야 한다,1
자유민주주의를 지키려면 대통령 지지로 국민 의지를 보여야 한다,1
"2030세대가 먼저 깨어났고, 이제 나머지 세대가 응답해야 한다",1
국회 의장의 시진핑 면담은 국민의 신뢰를 저버리는 외교 행보다,1
비상계엄은 대한민국을 정상화시키기 위한 유일한 방안이다,1
국민은 헌법재판소의 탄핵 인용을 거부하고 대통령 직무 복귀를 명령해야 한다,1
대통령은 선거에서 승리했음에도 선관위 개혁을 위해 비상 기엄을 결단했다,1
"일본, 대만, 캐나다 등 선진국은 전자 개표 대신 수작업 개표를 하고 있다",1
대만은 해킹과 조작을 막기 위해 투표함을 이동하지 않고 현장에서 개표한다,1
선거 주권을 지키기 위해서는 국민들이 전자 개표보다 수작업을 요구해야 한다,1
민주주의의 본질은 투명한 선거이며 이를 위해 개표 시스템을 개선해야 한다,1
국정원이 확보한 선관위 내부 자료는 비상기엄의 정당성을 뒷받침한다,1
사일구 혁명은 부정선거에 대한 국민 저항으로 일어났다,1
선관위가 정당하다면 감사와 조사를 받아야 한다,1
선거에서 떨어진 후보가 아니라 당선된 대통령이 선관위 개혁을 주장했다는 사실은 이례적이다,1
선거의 투명성을 위해서는 수작업 개표로 전환해야 한다,1
국민은 천천히 개표하더라도 공정한 수작업을 원한다,1
민주주의의 핵심은 주권 행사이며 그 기반은 신뢰받는 선거 시스템이다,1
대통령의 비상기엄은 체제 전복 시도를 막기 위한 불가피한 선택이다,1
헌재 재판관 5인은 민주주의를 배신하는 반역자가 될 수 있다,1
헌법재판소는 이미 판결 각본에 따라 대통령 탄핵을 진행 중이다,1
2030세대가 먼저 각성했으며 4050 이후 세대도 응답해야 한다,1
자유대한민국을 지키기 위한 마지막 기회가 지금이다,1
국민만이 헌법재판소의 잘못된 판결을 막을 수 있다,1
2030세대가 먼저 깨어났으며 국민 모두가 응답해야 한다,1
윤 대통령은 국민을 먼저 생각하는 지도자의 자세를 보였다,1
전한길은 보수도 진보도 아닌 상식을 따르는 국민 편이다,1
국민이 100만 명 모여 의사를 표명하면 탄핵은 막을 수 있다,1
지금은 좌우 이념을 떠나 나라를 먼저 살려야 할 때이다,1
국민이 헌재 위에 있다는 것을 보여줘야 한다,1
"문재인 정권 하에서 대장동 수사는 사실상 중단되었고, 정권 교체 후 수사가 재개되었다",1
김문기의 유족은 이재명이 빈소도 찾지 않고 무시했다고 주장했다,1
김문기 유족은 기자회견을 열어 이재명에 대한 배신감을 호소했다,1
김문기는 상부 지시에 따라 실무자로서 일했을 뿐이라고 말했다,1
김문기는 대장동 사업 실무자로서 수사 도중 충격에 빠져 있었다,1
김문기는 성남시를 위해 헌신하며 실무자로서 충성을 다했다,1
이재명은 시장 시절 김문기에게 표창을 수여한 적이 있다,1
김문기의 죽음은 대장동 수사 중 참고인으로 조사를 받던 중 발생했다,1
김문기는 자신이 위에서 시킨 일을 했을 뿐이라며 억울함을 호소했다,1
김문기의 유서는 회사가 자신을 보호하지 않았다는 원망을 담고 있다,1
김문기의 유족은 이재명이 죽음에 책임이 있다며 분노를 표했다,1
김문기의 아들은 기자회견에서 이재명의 무관심과 무책임을 비판했다,1
김문기는 상부 지시를 따른 충직한 실무자였을 뿐이다,1
김문기의 유족은 이재명 측이 회유를 시도했다고 밝혔다,1
이재명은 유한기의 죽음도 남 일처럼 표현해 논란이 되었다,1
김문기 아들의 기자회견은 가족의 마지막 호소였다,1
반도체 산업의 경쟁력 유지를 위해 주 52시간 예외가 필요하지만 민주당이 막고 있다,1
전자 주주총회 의무화는 해킹 위험으로 대기업의 경영 안정성을 해친다,1
재정준칙 법제화는 나라 파산을 막기 위한 보수 정부의 노력이었다,1
문재인 정부가 부채를 급증시켜 윤 정부 초기에 인플레이션을 초래했다,1
타다 금지법은 민주당이 스타트업 성장을 억제한 사례이다,1
김문수가 본인 후보가 아니더라도 당 후보이기에 밀어야 한다는 입장이다,1
김문수가 유세와 토론에서 설득력 있는 메시지를 전달해야 한다,1
김문수 주변 인물들과 경쟁자들이 선거 지원을 해야 한다,1
반이재명 진영의 외연 확장이 필요하다는 주장을 한다,1
당원 탈당과 개혁신당 이적이 심각한 상황이라는 인식을 드러낸다,1
권영세의 사퇴는 대선 직전에는 부적절하다고 비판한다,1
정치인은 대선 후 책임지는 게 바람직하다고 본다,1
당내 분열보다 통합이 우선이며 감정을 죽이고 실리를 봐야 한다고 강조한다,1
후보가 마음에 안 들어도 막대기라도 찍겠다는 태도를 가져야 한다고 주장한다,1
김문수도 명예가 있는데 그 명예를 이번에 싸운 건 본인들이 짓밟은 것이다.,1
김문수 후보를 새벽에 교체한 것은 상식 밖의 행위이다.,1
비상식적인 새벽 후보 교체는 모두를 파국으로 몰아넣는 행위이다.,1
지도부는 단일화를 하지 않겠다며 김문수 후보를 교체했다.,1
김문수가 단일화를 거부하자 당은 그를 교체하며 혼란을 자초했다.,1
후보를 교체하려면 김문수의 명예를 지켜주며 설득했어야 했다.,1
김문수는 후보 자격을 박탈당했고 모든 것을 방해할 수 있다.,1
이재명에 맞서 비빌 수 있으려면 모든 세력이 힘을 모아야 한다.,1
비대위원장의 사퇴는 지금이 아니라 대선 이후에 해야 했다.,1
당내 분열은 결국 대선 전략에 악영향을 미칠 것이다.,1
권성동까지 사퇴하면 후보가 누구든 혼자 힘으로 유세를 감당하기 어렵다.,1
대선에서 감정을 죽이고 실리만 봐야 한다.,1
후보를 비판할지라도 대선까지는 함께 싸워야 한다.,1
정치는 공과사를 구분하고 협력할 때 협력해야 한다.,1
국힘 지도부의 내부 갈등은 유권자 환멸을 불러일으킨다.,1
단일화를 놓고 벌어진 갈등은 이재명에게 유리하게 작용할 것이다.,1
이대로 가면 보수 유권자들이 이탈해 이준석에게 표가 갈 수 있다.,1
김문수의 표를 한덕수가 흡수하지 못할 가능성이 높다.,1
정치인들의 권력욕 때문에 범보수 전선이 무너지고 있다.,1
이재명은 이미 대권 행보를 여유롭게 하고 있다.,1
이재명 대표의 사법 리스크가 민주당에 큰 부담이다,1
이재명은 대장동 게이트의 핵심 인물로 의혹을 해소해야 한다,1
민주당은 이재명 방탄에만 신경 쓰지 말고 민생을 챙겨야 한다,1
이재명이 대통령이 됐다면 나라 재정은 더 악화됐을 것이다,1
이재명 전과 기록이 4번이나 있다는 사실을 잊어선 안 된다,1
사법 리스크를 가진 사람이 야당 대표를 맡는 건 무책임하다,1
민주당이 이재명 수호에만 급급해 국민 신뢰를 잃고 있다,1
이재명 대표는 각종 의혹에 대해 솔직하게 책임져야 한다,1
민주당 내부에서도 이재명 체제에 회의적인 목소리가 나온다,1
대장동 의혹을 해소하지 못하면 이재명은 정치적으로 끝이다,1
이재명 리스크 때문에 야권이 한목소리를 내지 못하고 있다,1
민주당의 이재명 집착은 국민들 피로감만 키우고 있다,1
이재명은 자신을 둘러싼 범죄 의혹에 대해 떳떳하지 못하다,1
이재명 대표 체제로 총선을 치르면 필패라는 말이 나온다,1
김문수 위원장은 거침없는 직설화법으로 보수 원칙을 강조한다,1
민주당이 이재명 한 사람 방탄하려다 당 전체가 위험해졌다,1
김문수의 소신 발언은 일부 논란이 있어도 핵심을 찌른다,1
김문수 같은 보수 원로의 경험과 충언을 존중해야 한다,1
노동 개혁을 위해 김문수 위원장이 앞장서고 있다,1
김문수 전 지사는 보수 진영에서 신뢰받는 인물이다,1
이준석이 젊은 층의 지지를 얻었던 건 사실이지만 분열을 일으킨 것도 사실이다,1
이준석 전 대표의 계속되는 내부 공격은 보수 진영에 도움이 되지 않는다,1
이준석 신당이 창당돼도 현실적으로 성공하긴 어려울 것이다,1
이준석 사태로 보수 지지층이 혼란스러워했고 이를 수습해야 한다,1
당원들은 이준석에게 실망했고 그의 행보를 받아들이기 힘들어한다,1
한덕수 총리는 정권 초기에 안정적인 국정 운영에 기여했다,1
경험 많은 한덕수 총리가 내각을 잘 이끌고 있다,1
경제 외교 전문가인 한덕수 총리가 있어서 든든하다,1
한덕수 총리는 정치적 욕심 없이 나라를 위해 일하는 관료다,1
한덕수 같은 온건 보수 인사가 국정에 균형을 잡아준다,1
보수 진영이 후보 단일화를 이뤄냈기에 정권 교체가 가능했다,1
단일화 없이 각자 출마했으면 지난 대선은 힘들었을 것이다,1
보수 후보 단일화는 표 분산을 막아 승리 확률을 높인다,1
대선 막판 단일화 결정이 없었다면 결과는 달라졌을 것이다,1
야당은 정치적 이견이 있다고 탄핵을 남발해선 안 된다,1
장관 탄핵 시도는 신중해야지 정략적으로 이용해선 안 된다,1
탄핵은 최후의 수단이지 정쟁 도구가 되어선 안 된다,1
박근혜 대통령 탄핵 이후 국가적 혼란이 컸다는 점을 기억해야 한다,1
지금은 민생이 우선이지 개헌으로 정치권이 힘 빼서는 안 된다,1
여야 모두 충분한 합의 없이 개헌을 추진해선 안 된다,1
국민적 공감대 없는 개헌 논의는 시기상조다,1
경제 상황이 어려운데 개헌 논의에 매몰되는 건 문제다,1
노동계도 법과 원칙 안에서 목소리를 내야 사회적 신뢰를 얻는다,1
불법 파업에는 정부가 엄정 대응하는 게 맞다고 본다,1
민노총의 잦은 총파업이 국민 경제에 부담을 준다,1
정부의 노동개혁 추진은 기업 경쟁력을 높이기 위한 것이다,1
노조 회계 투명성 강화는 상식적인 요구다,1
귀족노조의 이기적인 요구가 다른 노동자들에게 피해를 준다,1
노사 모두 법 테두리 안에서 대화를 통해 문제를 풀어야 한다,1
건설현장 폭력행위를 근절해야 산업현장이 정상화된다,1
민노총의 정치투쟁식 파업은 국민적 지지를 얻기 어렵다,1
정부가 불법 행위에 단호해야 노사 질서가 잡힌다,1
한미동맹 강화로 북한의 도발에 단호히 대응할 수 있다,1
윤석열 정부의 원칙 있는 대북 정책이 안보를 튼튼히 하고 있다,1
일본과 협력해서 북핵 문제에 공동 대응하는 것이 현실적이다,1
과거사에 매몰되지 않고 한일 관계를 개선해야 한다,1
굳건한 한미동맹이 우리 안보의 핵심이라는 점은 변함없다,1
문재인 정부의 대북 유화 정책은 안보 위협을 키웠다,1
무분별한 현금 퍼주기식 복지 정책은 결국 나라 빚만 늘린다,1
친기업 정책을 통해 일자리를 만드는 접근이 필요하다,1
법인세 인하와 규제 완화로 경제 활력을 불어넣어야 한다,1
탈원전 정책 폐기는 에너지 정책의 정상화라 할 수 있다,1
과도한 최저임금 인상은 일자리 감소를 가져왔다,1
주택 공급 확대 없이 부동산 시장 안정을 기대하긴 어렵다,1
시장 원리를 무시한 경제 정책은 오래가지 못한다,1
윤석열 대통령은 국제 무대에서 당당한 외교로 국익을 챙기고 있다,1
윤석열 정부 출범 후 법치와 공정의 가치가 회복되고 있다,1
